document_id,ticker,company_name,title,source_name,publish_date,url,text_length,alias_hits,strong_alias_hits,medium_alias_hits,weak_alias_hits,relevance_status,relevance_reason,include_flag,exclude_reason,confidence_tier,main_model_include_flag,broad_include_flag,strict_company_focus_flag,high_confidence_include_flag,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,raw_article_hash,raw_row_key,filter_mode,filter_version,original_file,original_file_hash
NEWS_CANDIDATE_050750_ac4d5ba5,KAWAN,Kawan Food,Kerjaya Prospek Property to jointly develop Batu Kawan land for proposed mixed development,The Star,2024-05-09,https://www.thestar.com.my/business/business-news/2024/05/09/kerjaya-prospek-property-to-jointly-develop-batu-kawan-land-for-proposed-mixed-development,1469,KAWAN,,,KAWAN,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,ea62ed2235a0c4f22a32228a2e64249ec6e1720795fdd16471853b6f59ee0d8d,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 216}:06a002c96c95",manual_preserve,manual_preserve_v1,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49
NEWS_CANDIDATE_050757_1a1fe838,KAWAN,Kawan Food,ACE Market-bound Kawan Renergy signs underwriting agreement,The Star,2024-04-04,https://www.thestar.com.my/business/business-news/2024/04/04/ace-market-bound-kawan-renergy-signs-underwriting-agreement,3239,KAWAN,,,KAWAN,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,a12813705536c179de7c914defe20d1b0cc69a115b9bcb4db29606cd65c80bd1,"New_news_KAWAN_KAWAN_news_csv:{""row_number"": 223}:547d28828127",manual_preserve,manual_preserve_v1,New_news/KAWAN/KAWAN_news.csv,7dc0ddda81f7e0e7b35a0791e25479e7c03c4059f2a35afaa3b7d28c76904b49
NEWS_CANDIDATE_051199_c3b2c580,LOTUS,Lotus KFM Berhad,“White Lotus” success boosts Thailand’s appeal,The Star,2025-04-17,https://www.thestar.com.my/business/business-news/2025/04/17/white-lotus-success-boosts-thailands-appeal,3126,LOTUS,,,LOTUS,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,ffcd84aa57f80eeec9b68a3d7dc389c8505ebc465250f4aaeac0ef78c8cfd7e5,"New_news_LOTUS_LOTUS_news_csv:{""row_number"": 65}:eac912d83a1f",manual_preserve,manual_preserve_v1,New_news/LOTUS/LOTUS_news.csv,8dcb32b71a4886944bec0e015bb1ee0894ef54d3324d396f497b2147a40c5f59
NEWS_CANDIDATE_051221_27410280,LOTUS,Lotus KFM Berhad,"Thai hotelier eyes US expansion to draw on White Lotus craze, the HBO hit TV series",The Star,2025-03-13,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/03/13/thai-hotelier-eyes-us-expansion-to-draw-on-white-lotus-craze-the-hbo-hit-tv-series,3874,LOTUS,,,LOTUS,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,77a14d2f8661de41aebf826bc621682db209d8d8e7811a4741b4bbbc904485f0,"New_news_LOTUS_LOTUS_news_csv:{""row_number"": 87}:275ee68e283c",manual_preserve,manual_preserve_v1,New_news/LOTUS/LOTUS_news.csv,8dcb32b71a4886944bec0e015bb1ee0894ef54d3324d396f497b2147a40c5f59
NEWS_CANDIDATE_051248_9b1c9092,LOTUS,Lotus KFM Berhad,"Lotus Circular to acquire Earthwise Resources, Expert Resource for RM100mil",The Star,2024-12-19,https://www.thestar.com.my/business/business-news/2024/12/19/lotus-circular-to-acquire-earthwise-resources-expert-resource-for-rm100mil,2372,LOTUS,,,LOTUS,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,4700e7c3afdd82324aea719c0e9746c878f3ce5b94040d953d25973b3e3e0451,"New_news_LOTUS_LOTUS_news_csv:{""row_number"": 114}:5439577f6da7",manual_preserve,manual_preserve_v1,New_news/LOTUS/LOTUS_news.csv,8dcb32b71a4886944bec0e015bb1ee0894ef54d3324d396f497b2147a40c5f59
NEWS_CANDIDATE_051251_c7a14d5b,LOTUS,Lotus KFM Berhad,Blackpink’s Lisa shares seductive glimpse of her 'The White Lotus' character,The Star,2024-12-17,https://www.thestar.com.my/lifestyle/entertainment/2024/12/17/blackpinks-lisa-shares-seductive-glimpse-of-her-039the-white-lotus039-character,1676,LOTUS,,,LOTUS,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,0,0,28ca4fb17204422b84e3b825caf71e610bf1363e987e5b2cc61632ab626e9899,"New_news_LOTUS_LOTUS_news_csv:{""row_number"": 117}:01492cbbb975",manual_preserve,manual_preserve_v1,New_news/LOTUS/LOTUS_news.csv,8dcb32b71a4886944bec0e015bb1ee0894ef54d3324d396f497b2147a40c5f59
NEWS_CANDIDATE_051342_dbac1952,LOTUS,Lotus KFM Berhad,Blackpink’s Lisa poised to star in ‘White Lotus’,The Star,2024-02-14,https://www.thestar.com.my/aseanplus/aseanplus-news/2024/02/14/blackpinks-lisa-poised-to-star-in-white-lotus,1248,LOTUS,,,LOTUS,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,0,0,b003053d156e9b6c87ca00901bf4ace77141ed66bcaaab8021f8ddcd509fe6e1,"New_news_LOTUS_LOTUS_news_csv:{""row_number"": 208}:1cb7cf21e162",manual_preserve,manual_preserve_v1,New_news/LOTUS/LOTUS_news.csv,8dcb32b71a4886944bec0e015bb1ee0894ef54d3324d396f497b2147a40c5f59
NEWS_CANDIDATE_057422_a8ba6b9c,MAGMA,Impiana Hotels Bhd,Magma wraps up RM379mil capital reduction,The Star,2025-08-14,https://www.thestar.com.my/business/business-news/2025/08/14/magma-wraps-up-rm379mil-capital-reduction,693,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,6f8506fe2dae40811e8442166586b638155c240817ee5593285789024a64c91c,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 9}:291115216b42",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057423_c73cfeb0,MAGMA,Impiana Hotels Bhd,Magma completes RM379mil capital reduction,The Star,2025-08-13,https://www.thestar.com.my/business/business-news/2025/08/13/magma-completes-rm379mil-capital-reduction,1337,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,3172b632cf6756afd3d7fbf548a575c66f1a50153748848c29f2547eb34dc5fc,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 10}:a32648a9a780",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057436_b92f4ad3,MAGMA,Impiana Hotels Bhd,Magma partners Chagee Malaysia to grow tea business to 300 outlets,The Star,2025-05-16,https://www.thestar.com.my/business/business-news/2025/05/16/magma-partners-chagee-malaysia-to-grow-tea-business-to-300-outlets,1275,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,65ae5fa5571e1622da6055a508ef367b92de0872c113241744038552626aa2bf,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 23}:4667ce2606d3",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057439_a3678bd0,MAGMA,Impiana Hotels Bhd,Magma posts net loss of RM2.89mil on one-off costs in 3Q,The Star,2024-11-27,https://www.thestar.com.my/business/business-news/2024/11/27/magma-posts-net-loss-of-rm289mil-on-one-off-costs-in-3q,1560,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,0,0,be31e27dcbf02c7327a5a6331dd8df4df74b121e73abec9fad1b9adf52eabb66,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 26}:38c93f05b1d6",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057443_77252623,MAGMA,Impiana Hotels Bhd,Magma acquires RM80mil Dutamas land from Skyload,The Star,2024-09-25,https://www.thestar.com.my/business/business-news/2024/09/25/magma-acquires-rm80mil-dutamas-land-from-skyload,848,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,e60e5f91a84e49586d52c37d21412e21e213d615dd847c8dbc9df7c39fd751a4,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 30}:5b298bfe16ee",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057444_93340956,MAGMA,Impiana Hotels Bhd,Magma buys RM80mil Dutamas land from Lee Chong Wei's Skyload,The Star,2024-09-24,https://www.thestar.com.my/business/business-news/2024/09/24/magma-buys-rm80mil-dutamas-land-from-lee-chong-wei039s-skyload,1500,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,1f2a3e2380f304fd24daa65fac819266c3f3fb1ff1ab064dbdf4beb4c90c8fa2,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 31}:22d1044a5297",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057447_d97e5657,MAGMA,Impiana Hotels Bhd,Magma Group sees positive hospitality outlook amid challenges,The Star,2024-08-30,https://www.thestar.com.my/business/business-news/2024/08/30/magma-group-sees-positive-hospitality-outlook-amid-challenges,1842,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,b9a4278e64295f4394f58efaba03db3bb531e2f9d5d17b985d4833b44a47043f,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 34}:6e4f6ac04dcd",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057448_684d573c,MAGMA,Impiana Hotels Bhd,Magma Group's subsidiary faces legal challenge over Tioman land deal,The Star,2024-08-21,https://www.thestar.com.my/business/business-news/2024/08/21/magma-group039s-subsidiary-faces-legal-challenge-over-tioman-land-deal,1566,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,0,0,8ab3011a1af9bb71667d91a44d5a873d6191bc0417d9a7a1068b18a8277e0843,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 35}:e6e7c4091884",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057452_e30536f0,MAGMA,Impiana Hotels Bhd,Magma focuses on hospitality growth,The Star,2024-06-26,https://www.thestar.com.my/business/business-news/2024/06/26/magma-focuses-on-hospitality-growth,934,MAGMA,,,MAGMA,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,1,0,fb4d4128770d1ff4cd075ec98232442a9d0489b5243ce0b41d6bc551b7893dfe,"New_news_MAGMA_MAGMA_news_csv:{""row_number"": 39}:091f6947cd5a",manual_preserve,manual_preserve_v1,New_news/MAGMA/MAGMA_news.csv,e65944d9f9b04e42d881d92680d71d4771fe937b70810a22f8d68e6993700d07
NEWS_CANDIDATE_057511_cc23cf7d,MSM,MSM Malaysia Holdings Berhad,Felda: Abolish permits for refined sugar,The Star,2025-09-18,https://www.thestar.com.my/news/nation/2025/09/18/felda-abolish-permits-for-refined-sugar,2747,MSM Malaysia Holdings Berhad|MSM|MSM Malaysia,MSM Malaysia Holdings Berhad|MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,1,0,fb503a0cc124f3da6eaef8f907a4a978a2bc4657582af9fe726c1304266896da,"New_news_MSM_MSM_news_csv:{""row_number"": 51}:fcfbc634ffa4",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057543_1a0405d8,MSM,MSM Malaysia Holdings Berhad,MSM appoints new acting group CEO,The Star,2025-07-03,https://www.thestar.com.my/business/business-news/2025/07/03/msm-appoints-new-acting-group-ceo,759,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,Yes,Yes,No,Yes,ticker_only_title_context,1,0,230c00023ae18d21f7b517e7992cbbcd5ca023f2a41d05c7386156c4941f1d2e,"New_news_MSM_MSM_news_csv:{""row_number"": 83}:e466332e07bf",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057544_3c5e02ee,MSM,MSM Malaysia Holdings Berhad,MSM appoints Hasni Ahmad as acting CEO following Syed Feizal’s resignation,The Star,2025-07-02,https://www.thestar.com.my/business/business-news/2025/07/02/msm-appoints-hasni-ahmad-as-acting-ceo-following-syed-feizals-resignation,503,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,Yes,No,No,Yes,ticker_only_title_context,0,0,172b4b1e02f95b779a8da808a06ed2ebe3ecf86dd36f2569008969dc05381595,"New_news_MSM_MSM_news_csv:{""row_number"": 84}:e261497ed691",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057553_d45188d2,MSM,MSM Malaysia Holdings Berhad,MSM reiterates call for tariff to curb dumping of imported sugar,The Star,2025-06-19,https://www.thestar.com.my/business/business-news/2025/06/19/msm-reiterates-call-for-tariff-to-curb-dumping-of-imported-sugar,1987,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,Yes,Yes,No,Yes,ticker_only_title_context,1,0,3c15cbd0a4b9c66301d6f7c3db5bfaf56de3ffec03c571dbe8f0089dfcd1e9ce,"New_news_MSM_MSM_news_csv:{""row_number"": 93}:ef6a353393a8",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057565_996961a1,MSM,MSM Malaysia Holdings Berhad,Intraday short selling for MSM Malaysia suspended,The Star,2025-05-22,https://www.thestar.com.my/business/business-news/2025/05/22/intraday-short-selling-for-msm-malaysia-suspended,590,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,Ticker-only weak alias appears in title with business or F&B context.,Manual,,low,No,No,No,No,Yes,ticker_only_title_context,0,0,c102d844b93013700c2d60be09877539f79f1dda26739a71305f95b8f4444c72,"New_news_MSM_MSM_news_csv:{""row_number"": 105}:9e4d1698c45f",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057630_9c5af9b4,MSM,MSM Malaysia Holdings Berhad,SupportLine,The Star,2024-10-03,https://www.thestar.com.my/business/business-news/2024/10/03/supportline,1860,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,0,1,196724573e0602c0d3d431cef941a144d631660e8ed238becf7998ce02590ab6,"New_news_MSM_MSM_news_csv:{""row_number"": 170}:f24f3b31a8f8",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057641_c9bb6ecd,MSM,MSM Malaysia Holdings Berhad,FGV on track for a better 2H on rising production,The Star,2024-08-29,https://www.thestar.com.my/business/business-news/2024/08/29/fgv-on-track-for-a-better-2h-on-rising-production,2485,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,5f64fe993aa4599e8924175418c1fa2fe0017baf309d017827a0981a4cd540ff,"New_news_MSM_MSM_news_csv:{""row_number"": 181}:18acd34f3304",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057706_5291717d,MSM,MSM Malaysia Holdings Berhad,FGV targets submission of petition to US customs by end-June,The Star,2024-04-03,https://www.thestar.com.my/business/business-news/2024/04/03/fgv-targets-submission-of-petition-to-us-customs-by-end-june,2166,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,3eef702a4f4484ed0d52d5210f4bf9b9a227fb16ac5646ace9ef6c933da865d0,"New_news_MSM_MSM_news_csv:{""row_number"": 246}:f7fc2d07eba6",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057710_f1fea501,MSM,MSM Malaysia Holdings Berhad,Lack of refinement in sugar policy,The Star,2024-03-21,https://www.thestar.com.my/news/nation/2024/03/21/lack-of-refinement-in-sugar-policy,3041,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,1,0,ff7cd654a12ead2358c9b7329726f31b33d66c9d9b72ccb92c353ef418919de2,"New_news_MSM_MSM_news_csv:{""row_number"": 250}:bc4282599c64",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057711_f135a262,MSM,MSM Malaysia Holdings Berhad,Govt acknowledges providing incentives to sugar producer after stopping sugar subsidies,The Star,2024-03-20,https://www.thestar.com.my/news/nation/2024/03/20/govt-acknowledges-providing-incentives-to-sugar-producer-after-stopping-sugar-subsidies,3198,MSM|MSM Malaysia,MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,1,0,504df7a5b2585decafa0f2b3453db806eb9ddc5d10961997c0d2d5ba95d12611,"New_news_MSM_MSM_news_csv:{""row_number"": 251}:426e341fc05a",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057725_f9813d5d,MSM,MSM Malaysia Holdings Berhad,"Quit flip-flopping on sugar policies, Dr Wee tells govt",The Star,2024-02-28,https://www.thestar.com.my/news/nation/2024/02/28/quit-flip-flopping-on-sugar-policies-dr-wee-tells-govt,2202,MSM Malaysia Holdings Berhad|MSM|MSM Malaysia,MSM Malaysia Holdings Berhad|MSM Malaysia,,MSM,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,Yes,No,Yes,weak_company_specific_context,0,0,0c374dc077b292975d925032cadeea09ae2b842d9a37c2e8081aadfbf0579995,"New_news_MSM_MSM_news_csv:{""row_number"": 265}:28407b733dc1",manual_preserve,manual_preserve_v1,New_news/MSM/MSM_news.csv,531d6d96b12be620b5c134481caa51bd1d3eadc1c3f9cf62583b68eea069f4aa
NEWS_CANDIDATE_057746_e91cdefd,NESTLE,Nestle Malaysia Berhad,Yearender: From Green ambition to caution: EU recalibrates climate strategy amid economic headwinds,The Star,2025-12-25,https://www.thestar.com.my/aseanplus/aseanplus-news/2025/12/25/yearender-from-green-ambition-to-caution-eu-recalibrates-climate-strategy-amid-economic-headwinds,5615,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,c824a9cc2c1b6f7c003b1361c59c3a14231433b13ab6b145dd8d8b6e32ff9224,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 15}:563f4b62972c",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057762_d9701be6,NESTLE,Nestle Malaysia Berhad,San Francisco sues over ultra-processed food harm,The Star,2025-12-09,https://www.thestar.com.my/lifestyle/health/2025/12/09/san-francisco-sues-over-ultra-processed-food-harm,2532,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,0,7b1d2830afefed0a2d1b082148d3b7654d87561ae4161c426df8f0969c97b6df,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 31}:ff066a4f77a8",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057768_5eb6fa94,NESTLE,Nestle Malaysia Berhad,STRATEGICALLY BUILT FOR SPEED AND SCALE,The Star,2025-12-02,https://www.thestar.com.my/metro/metro-news/2025/12/02/strategically-built-for-speed-and-scale,6313,Nestle,,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,No,No,No,Yes,weak_company_specific_context,1,1,505a08956a5a16352945da7ddbc9f1e82de06a958a20ff2ab3bd1f4b097d9f84,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 37}:a50072e460ef",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057772_cfb7857e,NESTLE,Nestle Malaysia Berhad,"Selangor to expand door-to-door recycling initiative to 11 of 12 local authorities by year end, says MB",The Star,2025-11-25,https://www.thestar.com.my/metro/metro-news/2025/11/25/selangor-to-expand-door-to-door-recycling-initiative-to-11-of-12-local-authorities-by-year-end-says-mb,3062,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,54b14e7b9317c19a7f6d4de62d1edc6a05ff009e30cd4a86d751c8caf5440009,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 41}:b2abfcea6656",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057773_a0f04c18,NESTLE,Nestle Malaysia Berhad,"‘410,000 Selangor households now recycling’",The Star,2025-11-21,https://www.thestar.com.my/metro/metro-news/2025/11/21/410000-selangor-households-now-recycling,1864,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,b28b87c6d6091f7d352fa0b3f92ed43e7dd445c5cecc7e672c614e784aeaa1bd,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 42}:adf1b21c2e71",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057774_d075e3e7,NESTLE,Nestle Malaysia Berhad,Pay-As-You-Throw policy proposed to reduce waste,The Star,2025-11-20,https://www.thestar.com.my/metro/metro-news/2025/11/20/pay-as-you-throw-policy-proposed-to-reduce-waste,2610,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"Target-company alias appears, but company-specific relevance is weak.",Manual,,low,No,Yes,No,No,Yes,weak_company_specific_context,1,0,c948dbef9a7e0e388edb01f997b413ba8dd4fe98949952be59a32c0814667fa7,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 43}:cdf1ba40c599",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057775_da332f02,NESTLE,Nestle Malaysia Berhad,T’ganu pupils win national craft contest,The Star,2025-11-19,https://www.thestar.com.my/metro/metro-news/2025/11/19/tganu-pupils-win-national-craft-contest,2994,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,5f214c1b3a6e375bd0f86fd8c1c759aa6d008b51a6b279b4e584eeb17bce7dfe,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 44}:db699a40929b",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
NEWS_CANDIDATE_057776_63227c6c,NESTLE,Nestle Malaysia Berhad,Race walking picks up pace,The Star,2025-11-17,https://www.thestar.com.my/metro/metro-news/2025/11/17/race-walking-picks-up-pace,3012,Nestle|Nestle Malaysia,Nestle Malaysia,Nestle,,low_confidence_company_news,"CSR, sponsorship, metro, lifestyle, or event story with target-company participation but limited firm-level information.",Manual,,low,No,No,No,No,Yes,csr_sponsorship_lifestyle_review,1,0,23fdcc00713bc4fa88e4a87da794996e3ab25f270a539f0c96999558c8280b0d,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 45}:a12386921040",manual_preserve,manual_preserve_v1,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4
