document_id,clean_paragraph_id,clean_section,raw_locator,raw_text_snippet,clean_text,cleaning_actions,is_removed,removal_reason,confidence_level
MDA_6203_KHEESAN_2023,MDA_P021,Unknown,B021,[MDA_P021] .+((6$1%(5+$',[MDA_P021] .+((6$1%(5+$',normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P022,Unknown,B022,"[MDA_P022] In FYE 2023, the Group recorded total sales revenue of RM55.6 million of which domestic sales accounted for 72% and export sales accounted for the balance of 28%. The main product category of the Group is Candy. The Candy segment comprises the majority of the Group’s revenue and was the m","[MDA_P022] In FYE 2023, the Group recorded total sales revenue of RM55.6 million of which domestic sales accounted for 72% and export sales accounted for the balance of 28%. The main product category of the Group is Candy. The Candy segment comprises the majority of the Group’s revenue and was the main contributor of the Group. The bestselling product was the Fruitplus range of chewy candies whilst Torrone Barley Mint hard candies were an iconic product which was easily recognisable as it has been present in the market for over three decades. The overall market condition remained strong for the segment with strong demand for the chewy and soft candy products. The Group’s production operations are based at its plant located in Seri Kembangan, Selangor which produces the candy products. The Group is currently experiencing capacity constraint due to rising production level to meet demand, financial constraints and the restrictions imposed by the government to combat the global pandemic. As such, the Group has made significant strides over the years through progressive investments to meet this demand trend.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P023,Unknown,B023,[MDA_P023] The Group currently operates five (5) units of state-of-the-art packaging machines from the initial two (2) packaging machines for the purposes of twist wrapping deposited candy products. These machines are capable of packaging speed 5 times over that of older existing packaging machines.,"[MDA_P023] The Group currently operates five (5) units of state-of-the-art packaging machines from the initial two (2) packaging machines for the purposes of twist wrapping deposited candy products. These machines are capable of packaging speed 5 times over that of older existing packaging machines. To date, the Group is one of the selected few companies in Asia to operate this machine. In addition, it has carried out additional upgrades by installing automated candy jar packaging lines to reduce manpower requirements. Similarly, for the Fruitplus chewy candy, the Group has progressively increased its packaging machines capacity to cater for the sustained demand growth over the last decade. Additional upgrades have also been made to the production lines to further automate the chewy candy process which helped increase its production output, reduce wastage as well as to reduce the Group’s reliance on manpower. These efforts put forth by the Group will address the constraints faced by the production department. The Candies segment is subdivided into various categories as follows: 4.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P024,Unknown,B024,"[MDA_P024] BUSINESS OPERATIONS REVIEW Chewy Deposited Hard Tablet Chewing Gum Bubble Gum Fruitplus, Mintplus, Choco Plus and Milk Plus, Victory, Snackie, Beyond and Sochews Victory Brand and S’creams Torrone, Snackie, Kiss Me, BonBon, Fizzy, Salt Plus, Salt & Lemon, Comilk, Nini Drop, Golly Pop, Cof","[MDA_P024] BUSINESS OPERATIONS REVIEW Chewy Deposited Hard Tablet Chewing Gum Bubble Gum Fruitplus, Mintplus, Choco Plus and Milk Plus, Victory, Snackie, Beyond and Sochews Victory Brand and S’creams Torrone, Snackie, Kiss Me, BonBon, Fizzy, Salt Plus, Salt & Lemon, Comilk, Nini Drop, Golly Pop, Coffee Kaw Kaw and Crystal Pop Bento Victory 88 Super Bubble Gum &DWHJRULHV %UDQGV Candy Production Operations Whilst the Group has established a strong footing in the domestic market, it has made significant headwinds to grow its export markets. The Group currently exports to over 30 countries with major destinations being Hong Kong, Vietnam, Japan, South Africa and other Asia Pacific countries. For the domestic market, the focus will be on widening its coverage to all the various retail sales point across both the wholesale and modern distribution channels. These sales points can range from 24-hour convenient stores, to the various big hypermarket chains. Sales and Marketing MANAGEMENT DISCUSSION & ANALYSIS $118$/5(3257 2023",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P025,Unknown,B025,[MDA_P025] 5HJLVWUDWLRQ1R,[MDA_P025] 5HJLVWUDWLRQ1R,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P026,Unknown,B026,[MDA_P026] $,[MDA_P026] $,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P027,Unknown,B027,[MDA_P027] .+((6$1%(5+$',[MDA_P027] .+((6$1%(5+$',normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P028,Unknown,B028,"[MDA_P028] MANAGEMENT DISCUSSION & ANALYSIS The Group sells its products via two distribution channels, through wholesale and modern distribution channels. In an effort to achieve higher sales volume, the Group distributes its products via both the wholesale and modern distribution channels in Malay","[MDA_P028] MANAGEMENT DISCUSSION & ANALYSIS The Group sells its products via two distribution channels, through wholesale and modern distribution channels. In an effort to achieve higher sales volume, the Group distributes its products via both the wholesale and modern distribution channels in Malaysia. However, for export sales, the distribution channels vary from country to country. For example, in Singapore and Hong Kong, only the modern distribution channel will be employed whilst the wholesale channel will be more prevalent in Indonesia and Vietnam. Distribution Channels The Group’s production activities are labour intensive in nature, thus it is prone to labour shortages. By that same breadth, it is also subject to wage fluctuations as witnessed by the government’s amendments of Levy Payment Structure on foreign workers and the increase in minimum wage level in peninsular Malaysia. In an effort to reduce the over-reliance to the labour issues, the Group will continue to invest in automating the plants. Labour shortages and wage fluctuations The fluctuation of raw materials’ prices has been an inherent issue for the Group, as well as its competitors in the similar industry.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P029,Unknown,B029,"[MDA_P029] As an example, sugar price fluctuations may severely impact the Group as it is a major component of the Group’s products. Realising this issue, the Group has taken necessary steps to reduce the risk of constant price fluctuations by engaging with its various raw material suppliers to stri","[MDA_P029] As an example, sugar price fluctuations may severely impact the Group as it is a major component of the Group’s products. Realising this issue, the Group has taken necessary steps to reduce the risk of constant price fluctuations by engaging with its various raw material suppliers to strive for favourable longer-term supply arrangements. At the same time, the Group are constantly exploring with new suppliers to ensure that it is not overly dependent and reliant on its current key suppliers. The Group shall ensure that these initiatives are carried out without compromising its products quality. Fluctuation of raw materials price Significant fluctuation of foreign currency exchange rate will impact the Group’s cash flow movement and profitability as most of its input materials are sourced from abroad. In addition, the Group also relies on its export sales which are also subject to changes in currency exchange rates. The Group shall manage currency exchange rate fluctuations by continuing to monitor global currency movements and, if necessary, take proactive hedging positions to mitigate such risk.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P030,Unknown,B030,"[MDA_P030] Fluctuation of foreign currency exchange rate The Group is aware of the continuous shift in consumers’ taste preferences. As such it is constantly introducing innovative new flavours for its existing product range, as well as new products and product packaging to the market. Changes in co","[MDA_P030] Fluctuation of foreign currency exchange rate The Group is aware of the continuous shift in consumers’ taste preferences. As such it is constantly introducing innovative new flavours for its existing product range, as well as new products and product packaging to the market. Changes in consumers’ preferences The Group recognises that it is crucial to ensure its food-base products are high of quality. Deterioration in quality may bring severe negative image to the Group’s product brands and create harmful long-term impact to the Group’s reputation. To mitigate such occurrences, the Group has implemented strict quality management systems and quality assurance processes to ensure that there is no deterioration in product quality. Furthermore, the group is certified as an ISO and Halal candy and wafer manufacturer. Product quality The Group is exposed to interest rate and liquidity risk as it has considerably high bank borrowings. The board is cognisant of this inherent risk and shall monitor its cashflow position diligently while exploring alternate avenues of funding.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P031,Unknown,B031,[MDA_P031] The Group may consider raising funds through the capital markets when the stock market condition is much more favourable. This will help mitigate over-reliance on banking facility which is prone to interest rate movements. Interest rate & liquidity risk The Group faces several risk factor,[MDA_P031] The Group may consider raising funds through the capital markets when the stock market condition is much more favourable. This will help mitigate over-reliance on banking facility which is prone to interest rate movements. Interest rate & liquidity risk The Group faces several risk factors that may affect the Group’s profitability. Those risks include the following: 5. BUSINESS RISK OVERVIEW $118$/5(3257 2023 5HJLVWUDWLRQ1R,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P032,Unknown,B032,[MDA_P032] $,[MDA_P032] $,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P033,Unknown,B033,[MDA_P033] .+((6$1%(5+$',[MDA_P033] .+((6$1%(5+$',normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P034,Unknown,B034,"[MDA_P034] The Malaysian economy was hit due to the covid pandemic over the last two years and the Group was not spared. However, the government has managed this pandemic well and Malaysia as a whole has achieved over 80% immunisation of the adult population and as such there has been loosening on s","[MDA_P034] The Malaysian economy was hit due to the covid pandemic over the last two years and the Group was not spared. However, the government has managed this pandemic well and Malaysia as a whole has achieved over 80% immunisation of the adult population and as such there has been loosening on social movement. This re-opening of the economy has helped the recovery process of the Group, hence the management is optimistic that this would translate to the recovery in the Group’s revenue in time. The Group will continue its efforts to improve operational efficiency to meet the current challenging operating environment in year 2023 due to uncertainties of raw materials costs and labour shortage and its related costs. The Group is confident to achieve positive operating results after the completion of proposed business regularization plan and the proposed scheme of arrangement which has been submitted to Bursa Securities on 18 July 2023.",normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P035,Unknown,B035,[MDA_P035] The Group is expanding its overseas market and had entered into a Strategic Cooperation Agreement with Wellspire Global Trading Sdn Bhd as the sole and exclusive distributor of the “Khee San” brand products in Thailand for a period of three (3) years from 23 August 2023 to 22 August 2026.,[MDA_P035] The Group is expanding its overseas market and had entered into a Strategic Cooperation Agreement with Wellspire Global Trading Sdn Bhd as the sole and exclusive distributor of the “Khee San” brand products in Thailand for a period of three (3) years from 23 August 2023 to 22 August 2026. The Group is weighing all options and will decide on the best course of action moving forward and will act in the best interest of its shareholders. 6. OUTLOOK OF FUTURE PROPECTS MANAGEMENT DISCUSSION & ANALYSIS $118$/5(3257 2023,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P036,Unknown,B036,[MDA_P036] 5HJLVWUDWLRQ1R,[MDA_P036] 5HJLVWUDWLRQ1R,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P037,Unknown,B037,[MDA_P037] $,[MDA_P037] $,normalize_whitespace;renumber_paragraph,0,,high
MDA_6203_KHEESAN_2023,MDA_P038,Unknown,B038,[MDA_P038] .+((6$1%(5+$',[MDA_P038] .+((6$1%(5+$',normalize_whitespace;renumber_paragraph,0,,high
