document_id,ticker,company_name,title,source_name,publish_date,url,text_length,alias_hits,strong_alias_hits,medium_alias_hits,weak_alias_hits,relevance_status,relevance_reason,include_flag,exclude_reason,confidence_tier,main_model_include_flag,broad_include_flag,strict_company_focus_flag,high_confidence_include_flag,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,raw_article_hash,raw_row_key,filter_mode,filter_version,original_file,original_file_hash
NEWS_CANDIDATE_000012_aea23089,A1AKK,,Carlsberg Malaysia posts higher 3Q earnings,The Star,2025-11-14,https://www.thestar.com.my/business/business-news/2025/11/14/carlsberg-malaysia-posts-higher-3q-earnings,3588,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,6428bf7baea896cbb232d171613fbc7c3e062b9580d2aee29cf0e2679aaaeb45,"New_news_A1AKK_A1AKK_news_csv:{""row_number"": 12}:ea2efe8913d8",manual_preserve,manual_preserve_v1,New_news/A1AKK/A1AKK_news.csv,264b06a0deaf9e67172096b9d818417df3e2f3624f86cb0f602c43a39c9f117c
NEWS_CANDIDATE_000133_6e8f5b96,A1AKK,,Dutch Lady reports 35% profit rise in 4Q24,The Star,2025-02-20,https://www.thestar.com.my/business/business-news/2025/02/20/dutch-lady-reports-35-profit-rise-in-4q24,2434,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,7f6dbd8a1961c6b14401a00c4dba7131adf226ca3902ec15ea988decf67ac95d,"New_news_A1AKK_A1AKK_news_csv:{""row_number"": 133}:0fde493b071f",manual_preserve,manual_preserve_v1,New_news/A1AKK/A1AKK_news.csv,264b06a0deaf9e67172096b9d818417df3e2f3624f86cb0f602c43a39c9f117c
NEWS_CANDIDATE_000183_f509e32b,A1AKK,,"Trading ideas: IHH, YTL Power, MSM, KIP REIT, Central Global, Elridge, Jentayu, Northport, Ocean Vantage",The Star,2024-09-05,https://www.thestar.com.my/business/business-news/2024/09/05/trading-ideas-ihh-ytl-power-msm-kip-reit-central-global-elridge-jentayu-northport-ocean-vantage,1695,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,eb8f25fccb2f130226b9dc643d04869384d95be5ab5f4f79fe6cd2b55c105408,"New_news_A1AKK_A1AKK_news_csv:{""row_number"": 183}:e1b12e29994a",manual_preserve,manual_preserve_v1,New_news/A1AKK/A1AKK_news.csv,264b06a0deaf9e67172096b9d818417df3e2f3624f86cb0f602c43a39c9f117c
NEWS_CANDIDATE_000253_2f85a386,A1AKK,,FBM KLCI rises amid broader market weakness,The Star,2024-03-12,https://www.thestar.com.my/business/business-news/2024/03/12/fbm-klci-rises-amid-broader-market-weakness,1514,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,1235c47f4c4c91694937e6f4e5db2294676b94cc83237f71f73c2013fcceaf66,"New_news_A1AKK_A1AKK_news_csv:{""row_number"": 253}:dc011e5283d9",manual_preserve,manual_preserve_v1,New_news/A1AKK/A1AKK_news.csv,264b06a0deaf9e67172096b9d818417df3e2f3624f86cb0f602c43a39c9f117c
NEWS_CANDIDATE_000314_ee677f4d,AGRICOR,,"FBM KLCI rebounds, closes higher amid regional gains",The Star,2025-05-14,https://www.thestar.com.my/business/business-news/2025/05/14/fbm-klci-rebounds-closes-higher-amid-regional-gains,1488,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,66e0361a0ee21ee3414669213c182d7066b643b6bc8b73c2e2733ac219d49faa,"New_news_AGRICOR_AGRICOR_news_csv:{""row_number"": 50}:bf105de3e136",manual_preserve,manual_preserve_v1,New_news/AGRICOR/AGRICOR_news.csv,4c6aecc099f7e262b817b77ef8cdc10119d9f9de84c003f44473315ff1b5b72a
NEWS_CANDIDATE_000318_94e7edef,AGRICOR,,F&N tax expenses spike expected to ease,The Star,2025-04-30,https://www.thestar.com.my/business/business-news/2025/04/30/fn-tax-expenses-spike-expected-to-ease,5853,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,2e552b73b60fd23ba9a969e636f9c56448f7489d7f04d07b7900493a7c9bdb08,"New_news_AGRICOR_AGRICOR_news_csv:{""row_number"": 54}:7a73d4d3c608",manual_preserve,manual_preserve_v1,New_news/AGRICOR/AGRICOR_news.csv,4c6aecc099f7e262b817b77ef8cdc10119d9f9de84c003f44473315ff1b5b72a
NEWS_CANDIDATE_000645_2e77f233,AJI,Ajinomoto,Bursa Malaysia marginally lower at midday on profit-taking,The Star,2025-10-31,https://www.thestar.com.my/business/business-news/2025/10/31/bursa-malaysia-marginally-lower-at-midday-on-profit-taking,2794,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,16f24eb36665927cf22cdadc3d987cb6fd8282a1d3d51a6da03964b8a7ea65ef,"New_news_AJI_AJI_news_csv:{""row_number"": 217}:de0c26714f18",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_001526_985228ab,AJI,Ajinomoto,Key issues that shaped Petaling Jaya in 2024,The Star,2024-12-28,https://www.thestar.com.my/metro/metro-news/2024/12/28/pj-folk-make-their-voices-heard,8537,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,9cc3f59530fec84fed93dc636b7d6bf6fef5b9fd231ac0df5d1aa97a107a290f,"New_news_AJI_AJI_news_csv:{""row_number"": 1098}:f05e3af52c1c",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_002154_99b14994,AJI,Ajinomoto,"Trading ideas: UEM, SD Guthrie, Feytech, Tex Cycle, Public Bank, GenM, MMAG, Nestle, SEGi, Serba Dinamik, AME Elite, DXN, MBSB, TNB, CIMB",The Star,2024-06-04,https://www.thestar.com.my/business/business-news/2024/06/04/trading-ideas-uem-sd-guthrie-feytech-tex-cycle-public-bank-genm-mmag-nestle-segi-serba-dinamik-ame-elite-dxn-mbsb-tnb-cimb,2618,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,8171e1070553d74550759fdc7a9e8a2212513edf7c562298ca2881894ba060ed,"New_news_AJI_AJI_news_csv:{""row_number"": 1726}:287f961b1850",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_002236_5be9394a,AJI,Ajinomoto,"Trading ideas: TM, MISC, Capital A, PTT, Aurelius Tech, AME Elite, Score Builders, YNHP, Frontken and Mulpha",The Star,2024-05-14,https://www.thestar.com.my/business/business-news/2024/05/14/trading-ideas-tm-misc-capital-a-ptt-aurelius-tech-ame-elite-score-builders-ynhp-frontken-and-mulpha,3677,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,7268f0f89f6482d08e1f236337b6e85114cafe111ec72df5b0dad483b3c57005,"New_news_AJI_AJI_news_csv:{""row_number"": 1808}:7880162dcf80",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_002258_61d9689a,AJI,Ajinomoto,"Trading ideas: Sime Plantation, Sapura Energy, Power Root, OCK, Pekat, Yinson, Mobilia, Siab, Ireka",The Star,2024-05-08,https://www.thestar.com.my/business/business-news/2024/05/08/trading-ideas-sime-plantation-sapura-energy-power-root-ock-pekat-yinson-mobilia-siab-ireka,2456,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,52f25f79e081508643099e3f053cc34a3563b4a2c484701b4a07a1f0c6acaee8,"New_news_AJI_AJI_news_csv:{""row_number"": 1830}:ca03aaf48b96",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_002311_45d87a7c,AJI,Ajinomoto,NESTLE’S ‘SALARY FOR LIFE’ CONTEST RETURNS,The Star,2024-04-25,https://www.thestar.com.my/news/nation/2024/04/25/nestles-salary-for-life-contest-returns,5008,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,5127020f1a6914aaa13e0ecc98d92f6f71f69b3c36e226938ef9f005693181c8,"New_news_AJI_AJI_news_csv:{""row_number"": 1883}:244d835cd79c",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_002546_90a34cff,AJI,Ajinomoto,Food and beverage firm brings smiles to over 500 needy folk across country,The Star,2024-03-05,https://www.thestar.com.my/metro/metro-news/2024/03/05/food-and-beverage-firm-brings-smiles-to-over-500-needy-folk-across-country,2156,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,8483b443caea4c5adf7d04e5a282db75e08c1700a40b434b8c9374a9d5e6f571,"New_news_AJI_AJI_news_csv:{""row_number"": 2118}:c46d6f5aea92",manual_preserve,manual_preserve_v1,New_news/AJI/AJI_news.csv,1c7ae39f5f5b99fb2c5422b287ac63f2aac5f84db8d4acf10712771a137a2da9
NEWS_CANDIDATE_002881_25458f5b,ASTRA,,"Trading ideas: TNB, LHI, MFM, PPB, UOA, SCIB, YNHP, Cape EMS, Binastra, VS Industry, Tropicana, T7, Manforce, BMS, Elsa",The Star,2025-10-03,https://www.thestar.com.my/business/business-news/2025/10/03/trading-ideas-tnb-lhi-mfm-ppb-uoa-scib-ynhp-cape-ems-binastra-vs-industry-tropicana-t7-manforce-bms-elsa,2439,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,135b041b9328fea7dd32394630821a3076bba57d964512968d969b9d8c29a104,"New_news_ASTRA_ASTRA_news_csv:{""row_number"": 34}:fc09d83904a7",manual_preserve,manual_preserve_v1,New_news/ASTRA/ASTRA_news.csv,a730246870ebb1bc2d1f999028a9abd23f8e68dd14c17d9c135fe5d99cbf440e
NEWS_CANDIDATE_002911_620f6d78,ASTRA,,"Trading ideas: MSM, Malakoff, BFood, BCorp, Bank Islam, Oriental Kopi, Petron, Deleum, Advancecon, CTOS, Felixdynamic, Binastra, Astro, Cuckoo",The Star,2025-06-20,https://www.thestar.com.my/business/business-news/2025/06/20/trading-ideas-msm-malakoff-bfood-bcorp-bank-islam-oriental-kopi-petron-deleum-advancecon-ctos-felixdynamic-binastra-astro-cuckoo,3048,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,ddcd24b7bfc0b3044c3a370eb03d0d6a914ad845b0ef80f05c558712cbdad999,"New_news_ASTRA_ASTRA_news_csv:{""row_number"": 64}:8c0041cbf938",manual_preserve,manual_preserve_v1,New_news/ASTRA/ASTRA_news.csv,a730246870ebb1bc2d1f999028a9abd23f8e68dd14c17d9c135fe5d99cbf440e
NEWS_CANDIDATE_002928_ffabf9c3,ASTRA,,"Trading ideas: TNB, RHB, F&N, Skygate, Lien Hoe, Scope, Mayu, Binastra, Keyfield, Binasat, Aurelius, Kerjaya, Signature",The Star,2025-04-16,https://www.thestar.com.my/business/business-news/2025/04/16/trading-ideas-tnb-rhb-fn-skygate-lien-hoe-scope-mayu-binastra-keyfield-binasat-aurelius-kerjaya-signature,2379,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,005030362f6b1c1be2165db41e03a7e63d4c70946599d7c8b293b120cc5ea27c,"New_news_ASTRA_ASTRA_news_csv:{""row_number"": 81}:959a239c9de7",manual_preserve,manual_preserve_v1,New_news/ASTRA/ASTRA_news.csv,a730246870ebb1bc2d1f999028a9abd23f8e68dd14c17d9c135fe5d99cbf440e
NEWS_CANDIDATE_002940_53e35204,ASTRA,,"Trading ideas: MAHB, Binastra, Privasia, Capital A, IJM, Mah Sing, MPI, Cape EMS, KGW, Steel Hawk, Pavilion REIT, Carlsberg, Heineken",The Star,2025-02-13,https://www.thestar.com.my/business/business-news/2025/02/13/trading-ideas-mahb-binastra-privasia-capital-a-ijm-mah-sing-mpi-cape-ems-kgw-steel-hawk-pavilion-reit-carlsberg-heineken,2289,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,5355d6d431b8fec8ca3a076d81df6125022403e6e2161a25ce288b16de7b24ef,"New_news_ASTRA_ASTRA_news_csv:{""row_number"": 93}:aeaeefc59ef5",manual_preserve,manual_preserve_v1,New_news/ASTRA/ASTRA_news.csv,a730246870ebb1bc2d1f999028a9abd23f8e68dd14c17d9c135fe5d99cbf440e
NEWS_CANDIDATE_002984_e14ce4c7,ASTRA,,"Trading ideas: PPB, Binastra, Inta Bina, Systech, Steel Hawk, CN Asia, Sentoria, Kerjaya Prospek",The Star,2024-09-06,https://www.thestar.com.my/business/business-news/2024/09/06/trading-ideas-ppb-binastra-inta-bina-systech-steel-hawk-cn-asia-sentoria-kerjaya-prospek,1363,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,7ff32d66106fdaf6091f7f7410699fc1a5eb1cf5fb2d7b8b6aa5ad53a429e060,"New_news_ASTRA_ASTRA_news_csv:{""row_number"": 137}:9a682c8630e6",manual_preserve,manual_preserve_v1,New_news/ASTRA/ASTRA_news.csv,a730246870ebb1bc2d1f999028a9abd23f8e68dd14c17d9c135fe5d99cbf440e
NEWS_CANDIDATE_002989_25627d83,ASTRA,,"Trading ideas: Axiata, KIP REIT, Binastra, AmanahRaya REIT, 99 Speed Mart, TNB, Press Metal, IHH, PPB, Genting, GenM, Velesto, Hong Leong",The Star,2024-08-30,https://www.thestar.com.my/business/business-news/2024/08/30/trading-ideas-axiata-kip-reit-binastra-amanahraya-reit-99-speed-mart-tnb-press-metal-ihh-ppb-genting-genm-velesto-hong-leong,2844,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,d83851448eb4a7bda365748f205e6f8b23e9b10e6aec88e491692ab60270b916,"New_news_ASTRA_ASTRA_news_csv:{""row_number"": 142}:8f9e323f8e3e",manual_preserve,manual_preserve_v1,New_news/ASTRA/ASTRA_news.csv,a730246870ebb1bc2d1f999028a9abd23f8e68dd14c17d9c135fe5d99cbf440e
NEWS_CANDIDATE_003052_a08b5fa5,BIOHLDG,,"Bursa Malaysia's index ends lower, broader market positive, ahead of Fed decision",The Star,2025-12-10,https://www.thestar.com.my/business/business-news/2025/12/10/bursa-malaysia039s-index-ends-lower-broader-market-positive-ahead-of-fed-decision,4406,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,8a590f646b5c19fc7ea94d889224156d275b0eb127731d3ffd0a2ffb98efac67,"New_news_BIOHLDG_BIOHLDG_news_csv:{""row_number"": 9}:81db315c755b",manual_preserve,manual_preserve_v1,New_news/BIOHLDG/BIOHLDG_news.csv,ab90621a51c495687a3c997ea54baba40bf3881fb81076ee30ddea20556bbe19
NEWS_CANDIDATE_003188_71aabc19,BIOHLDG,,Bursa Malaysia ends week in the red despite trimming losses,The Star,2025-01-24,https://www.thestar.com.my/business/business-news/2025/01/24/bursa-malaysia-ends-week-in-the-red-despite-trimming-losses,1596,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,c72791152150bec0335e340e23b778f8d7e90bf4901a539c4f6c08ba95d6bdd7,"New_news_BIOHLDG_BIOHLDG_news_csv:{""row_number"": 145}:ee87eeda8839",manual_preserve,manual_preserve_v1,New_news/BIOHLDG/BIOHLDG_news.csv,ab90621a51c495687a3c997ea54baba40bf3881fb81076ee30ddea20556bbe19
NEWS_CANDIDATE_003382_973f311c,EMPIRE,,"Trading ideas: DRB-Hicom, Al-Aqar, Haily, Pharmaniaga, Gagasan Nadi, Paragon, Orkim, BMS, VS Industry, APB, Destini, MSC, Only World, HB Global, Jetson",The Star,2025-12-05,https://www.thestar.com.my/business/business-news/2025/12/05/trading-ideas-drb-hicom-al-aqar-haily-pharmaniaga-gagasan-nadi-paragon-orkim-bms-vs-industry-apb-destini-msc-only-world-hb-global-jetson,3132,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,daf3b2b929769160def93436d8557f317dc852a5f647662514d66d20891c4f93,"New_news_EMPIRE_EMPIRE_news_csv:{""row_number"": 16}:782d3a3d425b",manual_preserve,manual_preserve_v1,New_news/EMPIRE/EMPIRE_news.csv,0760b352920d0a9453506933ffe5e9dff64e64206f44e5a9a925fc4084d87c82
NEWS_CANDIDATE_004306_8a7a0cf6,ETA,Annual Report 2020,Consumer sector posts ESG compliance gains,The Star,2025-12-25,https://www.thestar.com.my/business/business-news/2025/12/25/consumer-sector-posts-esg-compliance-gains,3444,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,16291ec71c723d0447c15c1c869b9a88b5304c6a49dfe452a8564c58886d8a30,"New_news_ETA_ETA_news_csv:{""row_number"": 476}:e72f90c220eb",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004323_63e8c715,ETA,Annual Report 2020,FBM KLCI edges higher at midday amid selective buying,The Star,2025-12-24,https://www.thestar.com.my/business/business-news/2025/12/24/fbm-klci-edges-higher-at-midday-amid-selective-buying,2820,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,51975a674a943734ddc2205f03a24f352f3424324bf0e6dc7d563cadb2a572e6,"New_news_ETA_ETA_news_csv:{""row_number"": 493}:8adbc4af54cb",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004353_07abf05b,ETA,Annual Report 2020,Import-heavy sectors to gain from stronger ringgit,The Star,2025-12-24,https://www.thestar.com.my/business/business-news/2025/12/24/import-heavy-sectors-to-gain-from-stronger-ringgit,8226,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,c3f2f0b6215f5e4742b121f2147ecb32fc7f0e691b6b2754a36c5d77c28986dd,"New_news_ETA_ETA_news_csv:{""row_number"": 523}:5f9255384496",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004366_176790f5,ETA,Annual Report 2020,"FBM KLCI hits 16-month peak, ringgit at five-year high",The Star,2025-12-23,https://www.thestar.com.my/business/business-news/2025/12/23/fbm-klci-hits-16-month-peak-ringgit-at-five-year-high,1933,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,6492a907d54413bdf1ae3198c30201b424df487a3548daf7721491fc08e0e4f3,"New_news_ETA_ETA_news_csv:{""row_number"": 536}:6dc6878ac3f3",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004375_5573d164,ETA,Annual Report 2020,FBM KLCI remains in negative territory at lunch break amid cautious trade,The Star,2025-12-23,https://www.thestar.com.my/business/business-news/2025/12/23/fbm-klci-remains-in-negative-territory-at-lunch-break-amid-cautious-trade,2568,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,49c5e091a30d21d6ab28c9fa3cd161c9d6f68a37ddae2cdde2200194e353c01c,"New_news_ETA_ETA_news_csv:{""row_number"": 545}:2d6f25eb19a5",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004457_2f5d6a0c,ETA,Annual Report 2020,FBM KLCI extends rally on Christmas Eve; ringgit at five-year high,The Star,2025-12-24,https://www.thestar.com.my/business/business-news/2025/12/24/fbm-klci-extends-rally-on-christmas-eve-ringgit-at-five-year-high,3003,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,6de1983f6685995cfd3da3068e5e0074544447bc6e9d7d5b33d060d751336b08,"New_news_ETA_ETA_news_csv:{""row_number"": 627}:1346732e28f8",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004535_4c794574,ETA,Annual Report 2020,40-year fundraiser achieves RM600mil milestone,The Star,2025-12-23,https://www.thestar.com.my/metro/metro-news/2025/12/23/40-year-fundraiser-achieves-rm600mil-milestone,3663,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,0,0,72a8beff90905d4b49e34aa5c79cc5c67709310cfc611036f7c22c1d6525a359,"New_news_ETA_ETA_news_csv:{""row_number"": 705}:7894af2e774e",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004717_82f872ca,ETA,Annual Report 2020,"Tourism, policy support to boost consumer sector",The Star,2025-12-19,https://www.thestar.com.my/business/business-news/2025/12/19/tourism-policy-support-to-boost-consumer-sector,3712,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,83849b2882822d2c657ca3fe55237ab00141c1b1daa3fff1cf0d5f2e44a6b1ef,"New_news_ETA_ETA_news_csv:{""row_number"": 887}:f684979aaa84",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004734_5a4991d7,ETA,Annual Report 2020,Bursa Malaysia reverses earlier losses to close higher,The Star,2025-12-18,https://www.thestar.com.my/business/business-news/2025/12/18/bursa-malaysia-reverses-earlier-losses-to-close-higher,3940,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,e88d458b8e30767857b59ee4d496a02cc85d5be03bc0baaf1d40a1bf30a65d87,"New_news_ETA_ETA_news_csv:{""row_number"": 904}:e50e375cf004",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004737_fa3bb9b8,ETA,Annual Report 2020,Bursa Malaysia erases earlier losses to end morning session higher,The Star,2025-12-18,https://www.thestar.com.my/business/business-news/2025/12/18/bursa-malaysia-erases-earlier-losses-to-end-morning-session-higher,2727,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,07e03380467a4917f3754d91c102155e7188f8e2a8086bbdb8a58a05290df773,"New_news_ETA_ETA_news_csv:{""row_number"": 907}:a2b76147e2fc",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_004754_419221d3,ETA,Annual Report 2020,Farm Fresh profits to rise,The Star,2025-12-18,https://www.thestar.com.my/business/business-news/2025/12/18/farm-fresh-profits-to-rise,4090,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,c1d3a769f90995f34e8eb25bf077c9bbb2672f0295834de0bc474f11df378e68,"New_news_ETA_ETA_news_csv:{""row_number"": 924}:4728ccf41555",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_005124_798b39af,ETA,Annual Report 2020,Bursa makes changes to indices,The Star,2025-12-12,https://www.thestar.com.my/business/business-news/2025/12/12/bursa-makes-changes-to-indices,911,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,181f046c5299b6d007bc0d63e8da86456e0e191eee6574960d204a255e57db4c,"New_news_ETA_ETA_news_csv:{""row_number"": 1294}:8c28853e7af1",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_005175_8ce5b259,ETA,Annual Report 2020,Bursa Malaysia slips at midday amid subdued regional sentiment,The Star,2025-12-10,https://www.thestar.com.my/business/business-news/2025/12/10/bursa-malaysia-slips-at-midday-amid-subdued-regional-sentiment,2906,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,fb28443c9389ebf056c52a894d2efa9c89c4f5e7b1837a16dd2d58c517a8d16f,"New_news_ETA_ETA_news_csv:{""row_number"": 1345}:29716e525287",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
NEWS_CANDIDATE_005239_d23a16b3,ETA,Annual Report 2020,"FBM KLCI rallies to intraday high, outperforming regional markets",The Star,2025-12-11,https://www.thestar.com.my/business/business-news/2025/12/11/fbm-klci-rallies-to-intraday-high-outperforming-regional-markets,1985,,,,,wrong_company,"Another target company's strong alias appears, but the row ticker's target alias does not.",No,wrong_company,none,No,No,No,No,Yes,wrong_company,1,0,333801836b46155a2f3b2a9498fa8f208d58c7ea06e342adbbb7071869537a88,"New_news_ETA_ETA_news_csv:{""row_number"": 1409}:b3ec62ca2cf5",manual_preserve,manual_preserve_v1,New_news/ETA/ETA_news.csv,f0b55954c0065ebcf31054445af35d2e9e0477f868dfeb0feb6c2a7fbf338a69
