document_id,doc_type,ticker,company_name,publish_date,source_name,title,url,article_text_hash,text_length,synthetic_flag,include_flag,relevance_status,confidence_tier,needs_manual_review,review_reason,shared_article_flag,multi_company_article_flag,original_file,original_file_hash,raw_row_key,text_path,notes
NEWS_NESTLE_2025_10_30_6eec010fdf,news,NESTLE,Nestle Malaysia Berhad,2025-10-30,The Star,Cautious optimism outlines 3Q results season,https://www.thestar.com.my/business/business-news/2025/10/30/cautious-optimism-outlines-3q-results-season,f24e57996a5e424232091e24a2e0791528c03523255900343878b5900a425ef3,6087,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 73}:35d35a03493f",02_extracted_text/news_clean/NEWS_NESTLE_2025_10_30_6eec010fdf.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2025_07_24_73ef3c058a,news,NESTLE,Nestle Malaysia Berhad,2025-07-24,The Star,Strong sales momentum underpins Nestle Malaysia's higher bottomline in 2Q,https://www.thestar.com.my/business/business-news/2025/07/24/strong-sales-momentum-underpins-nestle-malaysia039s-higher-bottomline-in-2q,8ef9b3b6f2022b349093e7fc3f34d401b3a62d0ff1f1fe3784b54b513f1309d2,1936,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 166}:8941199dfe36",02_extracted_text/news_clean/NEWS_NESTLE_2025_07_24_73ef3c058a.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2025_03_21_999afd3b0d,news,NESTLE,Nestle Malaysia Berhad,2025-03-21,The Star,Nestle Malaysia holds groundbreaking for RM250mil logistics hub in Port Klang,https://www.thestar.com.my/business/business-news/2025/03/21/nestle-malaysia-holds-groundbreaking-for-rm250mil-logistics-hub-in-port-klang,fc91c3472e2fba42891677b498d5394e4dc30d71142b014122611647f9487956,1436,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 294}:b58df75bb9d9",02_extracted_text/news_clean/NEWS_NESTLE_2025_03_21_999afd3b0d.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2025_01_03_d3d67cede6,news,NESTLE,Nestle Malaysia Berhad,2025-01-03,The Star,Planting seeds of change among Sabah’s children,https://www.thestar.com.my/metro/metro-news/2025/01/03/planting-seeds-of-change-among-sabahs-children,8e25e7bf450045d683f28a8304e49f2c08cdc192d5624aa70a34223031232d05,3110,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 369}:7ea7af6ea0e6",02_extracted_text/news_clean/NEWS_NESTLE_2025_01_03_d3d67cede6.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2024_10_25_197df58c64,news,NESTLE,Nestle Malaysia Berhad,2024-10-25,The Star,Nestle records turnover of RM4.75bil in 9M24,https://www.thestar.com.my/business/business-news/2024/10/25/nestle-records-turnover-of-rm475bil-in-9m24,55aada2a797022bdad56f8a49242df3269128715abfeff4e0dc7ce73214f9d62,1727,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 421}:c662188869f3",02_extracted_text/news_clean/NEWS_NESTLE_2024_10_25_197df58c64.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2024_09_06_3479083847,news,NESTLE,Nestle Malaysia Berhad,2024-09-06,The Star,Nestle to prioritise domestic workers at its factory,https://www.thestar.com.my/business/business-news/2024/09/06/nestle-to-prioritise-domestic-workers-at-its-factory,ae1c4f5c541ed71bf11a582682a747ac9d3b89b4a4a6ea841db167d1a57d8cda,1463,false,Yes,high_confidence_company_news,high,No,,0,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 473}:b1e77b447180",02_extracted_text/news_clean/NEWS_NESTLE_2024_09_06_3479083847.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2024_07_26_4b5f7c972f,news,NESTLE,Nestle Malaysia Berhad,2024-07-26,The Star,Nestle maintains strong market leadership,https://www.thestar.com.my/business/business-news/2024/07/26/nestle-maintains-strong-market-leadership,86ebba0976895ca5b87f5c66189856723281cc14eb753b56c5cecc61c814dbdb,2773,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 522}:8cd5dede473e",02_extracted_text/news_clean/NEWS_NESTLE_2024_07_26_4b5f7c972f.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2024_07_25_93ac3583d2,news,NESTLE,Nestle Malaysia Berhad,2024-07-25,The Star,Nestle Malaysia posts lower 1H sales on cautious consumer spending,https://www.thestar.com.my/business/business-news/2024/07/25/nestle-malaysia-faces-lower-1h-sales-on-cautious-consumer-spending,97732e804962fa93288f55f85741f4878620165ee9e97c4310b498a1aad49373,1748,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 523}:035a7eb50a27",02_extracted_text/news_clean/NEWS_NESTLE_2024_07_25_93ac3583d2.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2024_06_05_fb87b4df17,news,NESTLE,Nestle Malaysia Berhad,2024-06-05,The Star,2.8 million trees planted in reforestation efforts,https://www.thestar.com.my/metro/metro-news/2024/06/05/28-million-trees-planted-in-reforestation-efforts,8f519070d2d4284797bb6a5a2561b2b2a9a43fe485ff88f0216854fca4d60547,3010,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 551}:0440e0e000a8",02_extracted_text/news_clean/NEWS_NESTLE_2024_06_05_fb87b4df17.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
NEWS_NESTLE_2024_05_16_dfb44e778f,news,NESTLE,Nestle Malaysia Berhad,2024-05-16,The Star,"Manufacturer’s dark chocolate variant made with Sabah, Sarawak cocoa beans",https://www.thestar.com.my/food/food-news/2024/05/16/manufacturers-dark-chocolate-variant-made-with-sabah-sarawak-cocoa-beans,e53b5fc421f58a20b3edb534f2ed8e4c6a2f8c660fca3d75cbf6a0813e760aab,3496,false,Yes,high_confidence_company_news,high,No,,1,0,New_news/NESTLE/NESTLE_news.csv,437626b696797b38605fd99fa0d515d8b54f29dfede3ecdc300a8f4dce97e6a4,"New_news_NESTLE_NESTLE_news_csv:{""row_number"": 572}:5c2e66774c32",02_extracted_text/news_clean/NEWS_NESTLE_2024_05_16_dfb44e778f.txt,source=Filter news real article text; synthetic_flag=false; registry_selection_flag=broad_include_flag
