document_id,doc_type,include_flag,stock_code,ticker,company_name,report_year,extraction_status,text_path,source_path,source_file_sha256,notes
MDA_5102_GCB_2024,mda,Yes,5102,GCB,GCB,2024,success,02_extracted_text/mda/MDA_5102_GCB_2024.txt,01_raw_annual_reports/5102_GCB_GUAN_CHONG_BERHAD/2024/5102_GCB_AR_2024_part1.pdf; 01_raw_annual_reports/5102_GCB_GUAN_CHONG_BERHAD/2024/5102_GCB_AR_2024_part2.pdf; 01_raw_annual_reports/5102_GCB_GUAN_CHONG_BERHAD/2024/5102_GCB_AR_2024_part3.pdf,5102_GCB_AR_2024_part1.pdf:9fb308b85affc297745b83e57d3d811535ef7cbc7bdbe7e5d9a1d6f4e12e193d; 5102_GCB_AR_2024_part2.pdf:f0f70d59f33ae2af63778a059ec83e99f7feb48e5c206197e8da583e452df8e9; 5102_GCB_AR_2024_part3.pdf:ddd062eff428bdc86915501156933a2612c61cb50cc035e7e74b27338385b2d6,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=11938
MDA_5157_SG_2020,mda,Yes,5157,SG,Saudee Group Berhad,2020,success,02_extracted_text/mda/MDA_5157_SG_2020.txt,01_raw_annual_reports/5157_SG_SAUDEE_GROUP_BERHAD/2020/5157_SG_AR_2020.pdf,5157_SG_AR_2020.pdf:37355959d3f1956b53b9241458bc0c38f912bf055c3425694576523e8465254f,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=10394
MDA_5157_SG_2021,mda,Yes,5157,SG,Saudee Group Berhad,2021,success,02_extracted_text/mda/MDA_5157_SG_2021.txt,01_raw_annual_reports/5157_SG_SAUDEE_GROUP_BERHAD/2021/5157_SG_AR_2021.pdf,5157_SG_AR_2021.pdf:3288bb4c1c8658f9c98e93a24c0dedd456b5dcd0616c1b12fb4e0a7a068d9436,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=15674
MDA_5157_SG_2022,mda,Yes,5157,SG,Saudee Group Berhad,2022,success,02_extracted_text/mda/MDA_5157_SG_2022.txt,01_raw_annual_reports/5157_SG_SAUDEE_GROUP_BERHAD/2022/5157_SG_AR_2022.pdf,5157_SG_AR_2022.pdf:9c71e145d68f7ac6b2c079bf5482fcbeb1c224e4b095eda6cd7d7a0f9224bdb1,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=17799
MDA_5157_SG_2023,mda,Yes,5157,SG,Saudee Group Berhad,2023,success,02_extracted_text/mda/MDA_5157_SG_2023.txt,01_raw_annual_reports/5157_SG_SAUDEE_GROUP_BERHAD/2023/5157_SG_AR_2023.pdf,5157_SG_AR_2023.pdf:efa4f39ce8a072907320daffd02ed0e45ad0fb471a1cd8402df942d0e1e6bb3b,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=14149
MDA_5157_SG_2024,mda,Yes,5157,SG,Saudee Group Berhad,2024,success,02_extracted_text/mda/MDA_5157_SG_2024.txt,01_raw_annual_reports/5157_SG_SAUDEE_GROUP_BERHAD/2024/5157_SG_AR_2024.pdf,5157_SG_AR_2024.pdf:780d08caa6b1e19c3f0f7898fec8c04f90c0de735e8bb7340b2d60abe59758c1,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=11205
MDA_5187_HBGLOB_2020,mda,Yes,5187,HBGLOB,HB Global Limited,2020,success,02_extracted_text/mda/MDA_5187_HBGLOB_2020.txt,01_raw_annual_reports/5187_HBGLOB_HB_GLOBAL_LIMITED/2020/5187_HBGLOB_AR_2020.pdf,5187_HBGLOB_AR_2020.pdf:581ee7b6bf83c2931dd3588ad905046072414ef756dc187a95a1e038f0bee2ac,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=5109
MDA_5187_HBGLOB_2021,mda,Yes,5187,HBGLOB,HB Global Limited,2021,success,02_extracted_text/mda/MDA_5187_HBGLOB_2021.txt,01_raw_annual_reports/5187_HBGLOB_HB_GLOBAL_LIMITED/2021/5187_HBGLOB_AR_2021.pdf,5187_HBGLOB_AR_2021.pdf:1da3860dd2874ac0dc50ff57969a17df66c0845007bb8af2ff1ab125cfdcc760,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=9903
MDA_5187_HBGLOB_2022,mda,Yes,5187,HBGLOB,HB Global Limited,2022,success,02_extracted_text/mda/MDA_5187_HBGLOB_2022.txt,01_raw_annual_reports/5187_HBGLOB_HB_GLOBAL_LIMITED/2022/5187_HBGLOB_AR_2022.pdf,5187_HBGLOB_AR_2022.pdf:aefea5c9503dc0b943ab458868d02e5d0e67b6697b9a2fc68811fe2bc4af25b8,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=13243
MDA_5187_HBGLOB_2023,mda,Yes,5187,HBGLOB,HB Global Limited,2023,success,02_extracted_text/mda/MDA_5187_HBGLOB_2023.txt,01_raw_annual_reports/5187_HBGLOB_HB_GLOBAL_LIMITED/2023/5187_HBGLOB_AR_2023.pdf,5187_HBGLOB_AR_2023.pdf:f37b4c10a7dd7f7f8c2a141f585c572f35b5aebffafb112a1373b3c02435182a,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=10698
MDA_5187_HBGLOB_2024,mda,Yes,5187,HBGLOB,HB Global Limited,2024,success,02_extracted_text/mda/MDA_5187_HBGLOB_2024.txt,01_raw_annual_reports/5187_HBGLOB_HB_GLOBAL_LIMITED/2024/5187_HBGLOB_AR_2024.pdf,5187_HBGLOB_AR_2024.pdf:7ab57156ff1d2d5ef47a0689aa2676ba47e7ce429904645bd5d33024e6ce093b,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=13923.0
MDA_5188_CNOUHUA_2020,mda,Yes,5188,CNOUHUA,China Ouhua Winery Holdings Limited,2020,success,02_extracted_text/mda/MDA_5188_CNOUHUA_2020.txt,01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2020/5188_CNOUHUA_AR_2020_part1.pdf; 01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2020/5188_CNOUHUA_AR_2020_part2.pdf,5188_CNOUHUA_AR_2020_part1.pdf:aaa3894901dcc52a1c8684c2d2d03754f2ab014ebbb6c09af8d4ff42e81f7301; 5188_CNOUHUA_AR_2020_part2.pdf:93845d51651a5bc546633ec92b963c4c650771de6ec9298373c49f5b369b9e1d,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=1935
MDA_5188_CNOUHUA_2021,mda,Yes,5188,CNOUHUA,China Ouhua Winery Holdings Limited,2021,success,02_extracted_text/mda/MDA_5188_CNOUHUA_2021.txt,01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2021/5188_CNOUHUA_AR_2021_part1.pdf; 01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2021/5188_CNOUHUA_AR_2021_part2.pdf,5188_CNOUHUA_AR_2021_part1.pdf:82b66bdc2b67e2406d9f0d0739ea3a832ffc0083d772b2f31d574bc2c7f74bde; 5188_CNOUHUA_AR_2021_part2.pdf:448291119076ab99bd3cc48232531dfc080ead3559230320e2565d01087d6fc2,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=2193
MDA_5188_CNOUHUA_2022,mda,Yes,5188,CNOUHUA,China Ouhua Winery Holdings Limited,2022,success,02_extracted_text/mda/MDA_5188_CNOUHUA_2022.txt,01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2022/5188_CNOUHUA_AR_2022_part1.pdf; 01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2022/5188_CNOUHUA_AR_2022_part2.pdf,5188_CNOUHUA_AR_2022_part1.pdf:c07a6d9aa25e96555c1384a55a98bc928000f387644fbd04bb3cb9022f7376b1; 5188_CNOUHUA_AR_2022_part2.pdf:4fcbe19ca859d9f15fc3991b38334446c3b37745da36dd7dbe377bb91c9c076e,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=2112
MDA_5188_CNOUHUA_2023,mda,Yes,5188,CNOUHUA,China Ouhua Winery Holdings Limited,2023,success,02_extracted_text/mda/MDA_5188_CNOUHUA_2023.txt,01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2023/5188_CNOUHUA_AR_2023_part1.pdf; 01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2023/5188_CNOUHUA_AR_2023_part2.pdf,5188_CNOUHUA_AR_2023_part1.pdf:008e53c3a8c6336526f4ee979a031d40cb3bc7856308b469de05c2081c278de3; 5188_CNOUHUA_AR_2023_part2.pdf:b8b59e2640ec7bce02c719fcb674a4402781a2d7d65c202170983a2365b4f9c5,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=2078
MDA_5188_CNOUHUA_2024,mda,Yes,5188,CNOUHUA,China Ouhua Winery Holdings Limited,2024,success,02_extracted_text/mda/MDA_5188_CNOUHUA_2024.txt,01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2024/5188_CNOUHUA_AR_2024_part1.pdf; 01_raw_annual_reports/5188_CNOUHUA_CHINA_OUHUA_WINERY_HOLDINGS_LIMITED/2024/5188_CNOUHUA_AR_2024_part2.pdf,5188_CNOUHUA_AR_2024_part1.pdf:29360c3fad014e989ebea3458febfe710a6cf32c1ac8ff3a1ebae0ce779a66c1; 5188_CNOUHUA_AR_2024_part2.pdf:eeb4056588206a70ceaf08ffc7c5017ff2068de2d28855a4e8a8f8f33edb1d73,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=2135
MDA_5202_MSM_2020,mda,Yes,5202,MSM,MSM,2020,success,02_extracted_text/mda/MDA_5202_MSM_2020.txt,01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2020/5202_MSM_AR_2020.pdf,5202_MSM_AR_2020.pdf:9c5158460c6f7cf78a05a770af162717642c4071a4e1aaca11bf02f11e8d291a,detected_heading=Group Chief Executive Officer Review / Group Financial Review / Business Review; section_type_norm=FUNCTIONAL_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=73728
MDA_5202_MSM_2021,mda,Yes,5202,MSM,MSM,2021,success,02_extracted_text/mda/MDA_5202_MSM_2021.txt,01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2021/5202_MSM_AR_2021_part1.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2021/5202_MSM_AR_2021_part2.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2021/5202_MSM_AR_2021_part3.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2021/5202_MSM_AR_2021_part4.pdf,5202_MSM_AR_2021_part1.pdf:2ce9c48e40bc09e09adc0484e00eace3985f176265642e2d4b19355fe68c9342; 5202_MSM_AR_2021_part2.pdf:ae273fb676fbeb9cd342ca5ce750677836f62b3bbb96c9c10b2d26856eb3ebbf; 5202_MSM_AR_2021_part3.pdf:cd1d36a8fd1fc02a8953746c54c6ad25deacdb3109a9a5a545b9664898919bf6; 5202_MSM_AR_2021_part4.pdf:f1addb79c0e4e79be03ad398257199ed9c9eebf119eab0771d3e547267a2571f,detected_heading=GROUP FINANCIAL REVIEW; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=5551
MDA_5202_MSM_2022,mda,Yes,5202,MSM,MSM,2022,success,02_extracted_text/mda/MDA_5202_MSM_2022.txt,01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2022/5202_MSM_AR_2022_part1.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2022/5202_MSM_AR_2022_part2.pdf,5202_MSM_AR_2022_part1.pdf:375302c8ed34303d07559805de0119c0b08f0ac9b881b582b0888085c5c54715; 5202_MSM_AR_2022_part2.pdf:06cd811619216d1bf71499e0a042fd8b2eca854e4d4bb7d7e54160d69df62187; 5202_MSM_AR_2022.pdf:375302c8ed34303d07559805de0119c0b08f0ac9b881b582b0888085c5c54715,detected_heading=Business Review; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=81137
MDA_5202_MSM_2023,mda,Yes,5202,MSM,MSM,2023,success,02_extracted_text/mda/MDA_5202_MSM_2023.txt,01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2023/5202_MSM_AR_2023_part1.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2023/5202_MSM_AR_2023_part2.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2023/5202_MSM_AR_2023_part3.pdf,5202_MSM_AR_2023_part1.pdf:037d6f6fd911e20ea61dd3e7aa7cb62bec05b73404f5cfed00ec8055119202d3; 5202_MSM_AR_2023_part2.pdf:15e5943aef8abef632afd489e3f0cda3a9a07ce16f3dfb865ddeec10d88a2e1a; 5202_MSM_AR_2023_part3.pdf:12eae6840d25cf3d06cba0bee5c0949118035c295c22271fe0b917a2f90f95c1; 5202_MSM_AR_2023.pdf:037d6f6fd911e20ea61dd3e7aa7cb62bec05b73404f5cfed00ec8055119202d3,detected_heading=Group Financial Overview / Business Review; section_type_norm=FUNCTIONAL_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=64922
MDA_5202_MSM_2024,mda,Yes,5202,MSM,MSM,2024,success,02_extracted_text/mda/MDA_5202_MSM_2024.txt,01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2024/5202_MSM_AR_2024_part1.pdf; 01_raw_annual_reports/5202_MSM_MSM_MALAYSIA_HOLDINGS_BERHAD/2024/5202_MSM_AR_2024_part2.pdf,5202_MSM_AR_2024_part1.pdf:20d7008a0c351d38fd3ea3bdffb29c9bfa89edb756b87b36a87e1f27382a1055; 5202_MSM_AR_2024_part2.pdf:af4f4d9c3b2966efaefbdf9a5e0b82b8141293cebfaba12ad2c82b6dc4ad7b2d; 5202_MSM_AR_2024.pdf:20d7008a0c351d38fd3ea3bdffb29c9bfa89edb756b87b36a87e1f27382a1055,detected_heading=Discussion and Analysis (MD&A).; section_type_norm=UNKNOWN_OR_WEAK_EQUIVALENT; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=2043
MDA_5306_FFB_2022,mda,Yes,5306,FFB,FarmFresh,2022,success,02_extracted_text/mda/MDA_5306_FFB_2022.txt,01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2022/5306_FFB_AR_2022_part1.pdf; 01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2022/5306_FFB_AR_2022_part2.pdf,5306_FFB_AR_2022_part1.pdf:26e24833433abc01969a835cb8cda06eaf5a6c9467bcbf89a3791368cfb4a8cd; 5306_FFB_AR_2022_part2.pdf:a6cff25b96e13c8a6aa8ac1649067087096ac1262e5433bc5035d6eb49fac673,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=40091.0
MDA_5306_FFB_2023,mda,Yes,5306,FFB,FarmFresh,2023,success,02_extracted_text/mda/MDA_5306_FFB_2023.txt,01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2023/5306_FFB_AR_2023_part1.pdf; 01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2023/5306_FFB_AR_2023_part2.pdf; 01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2023/5306_FFB_AR_2023_part3.pdf,5306_FFB_AR_2023_part1.pdf:ad9cdaeab05f311c98af5ff86ceb82650593771af323290c64dfe858055d365d; 5306_FFB_AR_2023_part2.pdf:5640b0de618c02a0983d235a27b1ccb4164cca5bd084bb69d1e4aebf4cca62d8; 5306_FFB_AR_2023_part3.pdf:684bf9597944eb93e2441d4a1996d20ab3a3f29f35d7f281a0230bf8d156bd66,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=49871.0
MDA_5306_FFB_2024,mda,Yes,5306,FFB,FarmFresh,2024,success,02_extracted_text/mda/MDA_5306_FFB_2024.txt,01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2024/5306_FFB_AR_2024_part1.pdf; 01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2024/5306_FFB_AR_2024_part2.pdf; 01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2024/5306_FFB_AR_2024_part3.pdf; 01_raw_annual_reports/5306_FFB_FARM_FRESH_BERHAD/2024/5306_FFB_AR_2024_part4.pdf,5306_FFB_AR_2024_part1.pdf:dc6207fcbd7b31f6a79bf96976aec9deac1de6f3396b52b1786195b0fcf286d0; 5306_FFB_AR_2024_part2.pdf:b7978878aa4168d419f1d3a785e0e2d0f14d100a23c1f0adfa48618e18f10af2; 5306_FFB_AR_2024_part3.pdf:180c00035c2ef2ebe6dd5ba6be8901cee67a56e6ce90248a2dc1c83ff18521e3; 5306_FFB_AR_2024_part4.pdf:ec2bc38454be25cdc1bbc6f4c3e4c2242996b3d8bbf1d59a7f704d0c43d705a3,detected_heading=Management Discussion and Analysis - Operational Review; section_type_norm=STRICT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=12300
MDA_5533_OCB_2020,mda,Yes,5533,OCB,OCB Berhad,2020,success,02_extracted_text/mda/MDA_5533_OCB_2020.txt,01_raw_annual_reports/5533_OCB_OCB_BERHAD/2020/5533_OCB_AR_2020.pdf,5533_OCB_AR_2020.pdf:5478584119c1b2b4c24c58d470d6b0bcb1184fe364d71d74009d0d763f3ab41e,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=12674
MDA_5533_OCB_2021,mda,Yes,5533,OCB,OCB Berhad,2021,success,02_extracted_text/mda/MDA_5533_OCB_2021.txt,01_raw_annual_reports/5533_OCB_OCB_BERHAD/2021/5533_OCB_AR_2021.pdf,5533_OCB_AR_2021.pdf:cbc0f5d77744b723b765319812e33506841668caf2493a5753d8874162ba9792,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=14082
MDA_5533_OCB_2022,mda,Yes,5533,OCB,OCB Berhad,2022,success,02_extracted_text/mda/MDA_5533_OCB_2022.txt,01_raw_annual_reports/5533_OCB_OCB_BERHAD/2022/5533_OCB_AR_2022.pdf,5533_OCB_AR_2022.pdf:3fe0785f53baf84327a186688f019c1af9e31b8d99d47cbfb1ed3c50cfaad03f,detected_heading=Management Discussion and Analysis; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=28921
MDA_5533_OCB_2023,mda,Yes,5533,OCB,OCB Berhad,2023,success,02_extracted_text/mda/MDA_5533_OCB_2023.txt,01_raw_annual_reports/5533_OCB_OCB_BERHAD/2023/5533_OCB_AR_2023.pdf,5533_OCB_AR_2023.pdf:164cc8e767504537e9c38c19482c2a35839bdfd15450df35b44d9746360cc3f3,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=28927
MDA_5533_OCB_2024,mda,Yes,5533,OCB,OCB Berhad,2024,success,02_extracted_text/mda/MDA_5533_OCB_2024.txt,01_raw_annual_reports/5533_OCB_OCB_BERHAD/2024/5533_OCB_AR_2024.pdf,5533_OCB_AR_2024.pdf:c13ee0e7c3af9163328a6b5e9f193ac644e72bcdb2f5f92216ac451d3763dc6f,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=13046
MDA_6203_KHEESAN_2021,mda,Yes,6203,KHEESAN,Khee San Berhad,2021,success,02_extracted_text/mda/MDA_6203_KHEESAN_2021.txt,01_raw_annual_reports/6203_KHEESAN_KHEE_SAN_BERHAD/2021/6203_KHEESAN_AR_2021.pdf,6203_KHEESAN_AR_2021.pdf:cd61522c8d4aabfa43e879e2326779eb354cc42af4de9c82bfa31ba929614683,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS (cont’d); section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=8986
MDA_6203_KHEESAN_2022,mda,Yes,6203,KHEESAN,Khee San Berhad,2022,success,02_extracted_text/mda/MDA_6203_KHEESAN_2022.txt,01_raw_annual_reports/6203_KHEESAN_KHEE_SAN_BERHAD/2022/6203_KHEESAN_AR_2022.pdf,6203_KHEESAN_AR_2022.pdf:ccf324081df800cdeed6dcde8bce3bc65208f65208da2127efe85b1187bf242f,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=8492
MDA_6203_KHEESAN_2023,mda,Yes,6203,KHEESAN,Khee San Berhad,2023,success,02_extracted_text/mda/MDA_6203_KHEESAN_2023.txt,01_raw_annual_reports/6203_KHEESAN_KHEE_SAN_BERHAD/2023/6203_KHEESAN_AR_2023.pdf,6203_KHEESAN_AR_2023.pdf:d5edd2f1ff51a68d0381512cebb6e6ae8adb39d94330987701eb544a23aabe4c,detected_heading=MANAGEMENT DISCUSSION & ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=13640.0
MDA_6203_KHEESAN_2024,mda,Yes,6203,KHEESAN,Khee San Berhad,2024,success,02_extracted_text/mda/MDA_6203_KHEESAN_2024.txt,01_raw_annual_reports/6203_KHEESAN_KHEE_SAN_BERHAD/2024/6203_KHEESAN_AR_2024.pdf,6203_KHEESAN_AR_2024.pdf:bdad85e7d51de0f15e864938ab778824ea41e48761f8c1e0eef3d1db3ccb399d,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=12984
MDA_6432_APOLLO_2020,mda,Yes,6432,APOLLO,Apollo,2020,success,02_extracted_text/mda/MDA_6432_APOLLO_2020.txt,01_raw_annual_reports/6432_APOLLO_APOLLO_FOOD_HOLDINGS_BERHAD/2020/6432_APOLLO_AR_2020.pdf,6432_APOLLO_AR_2020.pdf:8598903c862a2ca298115f833db6092904dd01c713d9e31c489c27ba3027b71d,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=7520
MDA_6432_APOLLO_2021,mda,Yes,6432,APOLLO,Apollo,2021,success,02_extracted_text/mda/MDA_6432_APOLLO_2021.txt,01_raw_annual_reports/6432_APOLLO_APOLLO_FOOD_HOLDINGS_BERHAD/2021/6432_APOLLO_AR_2021.pdf,6432_APOLLO_AR_2021.pdf:06a5cb693ffbd04026b30c68006918e87702c52996635baf2271d03e0d99b97a,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=7652
MDA_6432_APOLLO_2022,mda,Yes,6432,APOLLO,Apollo,2022,success,02_extracted_text/mda/MDA_6432_APOLLO_2022.txt,01_raw_annual_reports/6432_APOLLO_APOLLO_FOOD_HOLDINGS_BERHAD/2022/6432_APOLLO_AR_2022.pdf,6432_APOLLO_AR_2022.pdf:282e45886706dcf5b7e9416caac615f1cbbcaa2d95653a30c343bdfc51b245b3,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=5921
MDA_6432_APOLLO_2023,mda,Yes,6432,APOLLO,Apollo,2023,success,02_extracted_text/mda/MDA_6432_APOLLO_2023.txt,01_raw_annual_reports/6432_APOLLO_APOLLO_FOOD_HOLDINGS_BERHAD/2023/6432_APOLLO_AR_2023.pdf,6432_APOLLO_AR_2023.pdf:b652447e107bd251e6b1c7436b064de24383f12d253f954698c5ef0babe330a1,detected_heading=MANAGEMENT DISCUSSION AND ANALYSIS; section_type_norm=STRICT_OR_STRONG_EQUIVALENT_MDA; confidence=HIGH; codex_final_status=CODEX_FINAL_PASS; char_count=7404
